kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 1, spring 18, Thursday,11646,16.6
frame,lgw,Year 1, spring 18, Thursday,11647,16.9
frame,lgw,Year 1, spring 18, Thursday,11648,16.3
frame,lgw,Year 1, spring 18, Thursday,11649,16.7
frame,lgw,Year 1, spring 18, Thursday,11650,16.6
frame,lgw,Year 1, spring 18, Thursday,11651,16.8
frame,lgw,Year 1, spring 18, Thursday,11652,16.6
frame,lgw,Year 1, spring 18, Thursday,11653,16.6
frame,lgw,Year 1, spring 18, Thursday,11654,16.7
frame,lgw,Year 1, spring 18, Thursday,11655,16.6
frame,lgw,Year 1, spring 18, Thursday,11656,17.5
frame,lgw,Year 1, spring 18, Thursday,11657,15.9
frame,lgw,Year 1, spring 18, Thursday,11658,16.8
frame,lgw,Year 1, spring 18, Thursday,11659,16.6
frame,lgw,Year 1, spring 18, Thursday,11660,16.6
frame,lgw,Year 1, spring 18, Thursday,11661,16.9
frame,lgw,Year 1, spring 18, Thursday,11662,16.4
frame,lgw,Year 1, spring 18, Thursday,11663,17.1
frame,lgw,Year 1, spring 18, Thursday,11664,16.7
frame,lgw,Year 1, spring 18, Thursday,11665,16.3
frame,lgw,Year 1, spring 18, Thursday,11666,16.7
frame,lgw,Year 1, spring 18, Thursday,11667,17.0
frame,lgw,Year 1, spring 18, Thursday,11668,16.2
frame,lgw,Year 1, spring 18, Thursday,11669,16.7
frame,lgw,Year 1, spring 18, Thursday,11670,16.8
frame,lgw,Year 1, spring 18, Thursday,11671,16.5
frame,lgw,Year 1, spring 18, Thursday,11672,16.7
frame,lgw,Year 1, spring 18, Thursday,11673,16.7
frame,lgw,Year 1, spring 18, Thursday,11674,16.7
frame,lgw,Year 1, spring 18, Thursday,11675,16.5
frame,lgw,Year 1, spring 18, Thursday,11676,17.2
frame,lgw,Year 1, spring 18, Thursday,11677,17.6
frame,lgw,Year 1, spring 18, Thursday,11678,15.6
frame,lgw,Year 1, spring 18, Thursday,11679,16.7
frame,lgw,Year 1, spring 18, Thursday,11680,16.6
frame,lgw,Year 1, spring 18, Thursday,11681,16.4
frame,lgw,Year 1, spring 18, Thursday,11682,16.7
frame,lgw,Year 1, spring 18, Thursday,11683,16.6
frame,lgw,Year 1, spring 18, Thursday,11684,16.7
frame,lgw,Year 1, spring 18, Thursday,11685,16.7
frame,lgw,Year 1, spring 18, Thursday,11686,16.6
frame,lgw,Year 1, spring 18, Thursday,11687,16.6
frame,lgw,Year 1, spring 18, Thursday,11688,17.1
frame,lgw,Year 1, spring 18, Thursday,11689,16.3
frame,lgw,Year 1, spring 18, Thursday,11690,16.7
frame,lgw,Year 1, spring 18, Thursday,11691,16.6
frame,lgw,Year 1, spring 18, Thursday,11692,16.9
frame,lgw,Year 1, spring 18, Thursday,11693,16.8
frame,lgw,Year 1, spring 18, Thursday,11694,16.6
frame,lgw,Year 1, spring 18, Thursday,11695,16.4
frame,lgw,Year 1, spring 18, Thursday,11696,16.7
frame,lgw,Year 1, spring 18, Thursday,11697,16.7
frame,lgw,Year 1, spring 18, Thursday,11698,16.6
frame,lgw,Year 1, spring 18, Thursday,11699,16.7
frame,lgw,Year 1, spring 18, Thursday,11700,16.6
frame,lgw,Year 1, spring 18, Thursday,11701,16.8
frame,lgw,Year 1, spring 18, Thursday,11702,16.5
frame,lgw,Year 1, spring 18, Thursday,11703,17.1
frame,lgw,Year 1, spring 18, Thursday,11704,16.5
frame,lgw,Year 1, spring 18, Thursday,11705,16.4
frame,lgw,Year 1, spring 18, Thursday,11706,16.7
frame,lgw,Year 1, spring 18, Thursday,11707,17.2
frame,lgw,Year 1, spring 18, Thursday,11708,16.2
frame,lgw,Year 1, spring 18, Thursday,11709,16.8
frame,lgw,Year 1, spring 18, Thursday,11710,16.5
frame,lgw,Year 1, spring 18, Thursday,11711,16.9
frame,lgw,Year 1, spring 18, Thursday,11712,16.7
frame,lgw,Year 1, spring 18, Thursday,11713,16.5
frame,lgw,Year 1, spring 18, Thursday,11714,16.8
frame,lgw,Year 1, spring 18, Thursday,11715,16.4
frame,lgw,Year 1, spring 18, Thursday,11716,17.4
frame,lgw,Year 1, spring 18, Thursday,11717,16.4
frame,lgw,Year 1, spring 18, Thursday,11718,16.5
frame,lgw,Year 1, spring 18, Thursday,11719,16.5
frame,lgw,Year 1, spring 18, Thursday,11720,16.8
frame,lgw,Year 1, spring 18, Thursday,11721,16.9
frame,lgw,Year 1, spring 18, Thursday,11722,16.5
frame,lgw,Year 1, spring 18, Thursday,11723,16.6
frame,lgw,Year 1, spring 18, Thursday,11724,16.7
frame,lgw,Year 1, spring 18, Thursday,11725,16.4
frame,lgw,Year 1, spring 18, Thursday,11726,16.6
frame,lgw,Year 1, spring 18, Thursday,11727,16.7
frame,lgw,Year 1, spring 18, Thursday,11728,16.9
frame,lgw,Year 1, spring 18, Thursday,11729,17.0
frame,lgw,Year 1, spring 18, Thursday,11730,16.3
frame,lgw,Year 1, spring 18, Thursday,11731,16.6
frame,lgw,Year 1, spring 18, Thursday,11732,16.6
frame,lgw,Year 1, spring 18, Thursday,11733,16.7
frame,lgw,Year 1, spring 18, Thursday,11734,16.6
frame,lgw,Year 1, spring 18, Thursday,11735,16.8
frame,lgw,Year 1, spring 18, Thursday,11736,16.8
frame,lgw,Year 1, spring 18, Thursday,11737,16.6
frame,lgw,Year 1, spring 18, Thursday,11738,16.7
frame,lgw,Year 1, spring 18, Thursday,11739,16.6
frame,lgw,Year 1, spring 18, Thursday,11740,16.5
frame,lgw,Year 1, spring 18, Thursday,11741,17.2
frame,lgw,Year 1, spring 18, Thursday,11742,16.3
frame,lgw,Year 1, spring 18, Thursday,11743,25.0
frame,lgw,Year 1, spring 18, Thursday,11744,10.3
frame,lgw,Year 1, spring 18, Thursday,11745,15.6
frame,lgw,Year 1, spring 18, Thursday,11746,16.3
frame,lgw,Year 1, spring 18, Thursday,11747,16.4
frame,lgw,Year 1, spring 18, Thursday,11748,16.6
frame,lgw,Year 1, spring 18, Thursday,11749,16.7
frame,lgw,Year 1, spring 18, Thursday,11750,16.7
frame,lgw,Year 1, spring 18, Thursday,11751,16.3
frame,lgw,Year 1, spring 18, Thursday,11752,16.7
frame,lgw,Year 1, spring 18, Thursday,11753,16.7
frame,lgw,Year 1, spring 18, Thursday,11754,17.1
frame,lgw,Year 1, spring 18, Thursday,11755,16.3
frame,lgw,Year 1, spring 18, Thursday,11756,16.7
frame,lgw,Year 1, spring 18, Thursday,11757,16.6
frame,lgw,Year 1, spring 18, Thursday,11758,16.8
frame,lgw,Year 1, spring 18, Thursday,11759,16.8
frame,lgw,Year 1, spring 18, Thursday,11760,16.5
frame,lgw,Year 1, spring 18, Thursday,11761,16.5
frame,lgw,Year 1, spring 18, Thursday,11762,16.9
frame,lgw,Year 1, spring 18, Thursday,11763,16.5
frame,lgw,Year 1, spring 18, Thursday,11764,16.8
frame,lgw,Year 1, spring 18, Thursday,11765,16.7
frame,lgw,Year 1, spring 18, Thursday,11766,16.6
frame,lgw,Year 1, spring 18, Thursday,11767,16.7
frame,lgw,Year 1, spring 18, Thursday,11768,16.7
frame,lgw,Year 1, spring 18, Thursday,11769,16.6
frame,lgw,Year 1, spring 18, Thursday,11770,16.9
frame,lgw,Year 1, spring 18, Thursday,11771,17.0
frame,lgw,Year 1, spring 18, Thursday,11772,16.0
frame,lgw,Year 1, spring 18, Thursday,11773,16.8
frame,lgw,Year 1, spring 18, Thursday,11774,16.5
frame,lgw,Year 1, spring 18, Thursday,11775,17.1
frame,lgw,Year 1, spring 18, Thursday,11776,16.8
frame,lgw,Year 1, spring 18, Thursday,11777,16.9
frame,lgw,Year 1, spring 18, Thursday,11778,16.4
frame,lgw,Year 1, spring 18, Thursday,11779,16.4
frame,lgw,Year 1, spring 18, Thursday,11780,16.7
frame,lgw,Year 1, spring 18, Thursday,11781,16.7
frame,lgw,Year 1, spring 18, Thursday,11782,16.5
frame,lgw,Year 1, spring 18, Thursday,11783,16.8
frame,lgw,Year 1, spring 18, Thursday,11784,16.8
frame,lgw,Year 1, spring 18, Thursday,11785,16.4
frame,lgw,Year 1, spring 18, Thursday,11786,16.9
frame,lgw,Year 1, spring 18, Thursday,11787,17.1
frame,lgw,Year 1, spring 18, Thursday,11788,16.5
frame,lgw,Year 1, spring 18, Thursday,11789,16.8
frame,lgw,Year 1, spring 18, Thursday,11790,16.6
frame,lgw,Year 1, spring 18, Thursday,11791,16.7
frame,lgw,Year 1, spring 18, Thursday,11792,16.0
frame,lgw,Year 1, spring 18, Thursday,11793,16.8
frame,lgw,Year 1, spring 18, Thursday,11794,16.7
frame,lgw,Year 1, spring 18, Thursday,11795,16.6
frame,lgw,Year 1, spring 18, Thursday,11796,16.9
frame,lgw,Year 1, spring 18, Thursday,11797,16.6
frame,lgw,Year 1, spring 18, Thursday,11798,16.7
frame,lgw,Year 1, spring 18, Thursday,11799,17.0
frame,lgw,Year 1, spring 18, Thursday,11800,16.3
frame,lgw,Year 1, spring 18, Thursday,11801,16.6
frame,lgw,Year 1, spring 18, Thursday,11802,16.7
frame,lgw,Year 1, spring 18, Thursday,11803,16.8
frame,lgw,Year 1, spring 18, Thursday,11804,17.1
frame,lgw,Year 1, spring 18, Thursday,11805,16.2
frame,lgw,Year 1, spring 18, Thursday,11806,16.4
frame,lgw,Year 1, spring 18, Thursday,11807,16.8
frame,lgw,Year 1, spring 18, Thursday,11808,16.9
frame,lgw,Year 1, spring 18, Thursday,11809,16.5
frame,lgw,Year 1, spring 18, Thursday,11810,16.6
frame,lgw,Year 1, spring 18, Thursday,11811,16.7
frame,lgw,Year 1, spring 18, Thursday,11812,16.8
frame,lgw,Year 1, spring 18, Thursday,11813,16.6
frame,lgw,Year 1, spring 18, Thursday,11814,16.7
frame,lgw,Year 1, spring 18, Thursday,11815,16.8
frame,lgw,Year 1, spring 18, Thursday,11816,17.3
frame,lgw,Year 1, spring 18, Thursday,11817,16.1
frame,lgw,Year 1, spring 18, Thursday,11818,16.5
frame,lgw,Year 1, spring 18, Thursday,11819,16.6
frame,lgw,Year 1, spring 18, Thursday,11820,16.6
frame,lgw,Year 1, spring 18, Thursday,11821,16.6
frame,lgw,Year 1, spring 18, Thursday,11822,16.9
frame,lgw,Year 1, spring 18, Thursday,11823,16.6
frame,lgw,Year 1, spring 18, Thursday,11824,16.6
frame,lgw,Year 1, spring 18, Thursday,11825,16.7
frame,lgw,Year 1, spring 18, Thursday,11826,16.7
frame,lgw,Year 1, spring 18, Thursday,11827,16.7
frame,lgw,Year 1, spring 18, Thursday,11828,16.8
frame,lgw,Year 1, spring 18, Thursday,11829,16.8
frame,lgw,Year 1, spring 18, Thursday,11830,16.8
frame,lgw,Year 1, spring 18, Thursday,11831,17.0
frame,lgw,Year 1, spring 18, Thursday,11832,16.3
frame,lgw,Year 1, spring 18, Thursday,11833,16.5
frame,lgw,Year 1, spring 18, Thursday,11834,16.6
frame,lgw,Year 1, spring 18, Thursday,11835,16.9
frame,lgw,Year 1, spring 18, Thursday,11836,16.4
frame,lgw,Year 1, spring 18, Thursday,11837,16.7
frame,lgw,Year 1, spring 18, Thursday,11838,16.6
frame,lgw,Year 1, spring 18, Thursday,11839,16.8
frame,lgw,Year 1, spring 18, Thursday,11840,16.5
frame,lgw,Year 1, spring 18, Thursday,11841,17.0
frame,lgw,Year 1, spring 18, Thursday,11842,16.5
frame,lgw,Year 1, spring 18, Thursday,11843,16.5
frame,lgw,Year 1, spring 18, Thursday,11844,16.8
frame,lgw,Year 1, spring 18, Thursday,11845,16.6
frame,lgw,Year 1, spring 18, Thursday,11846,16.6
frame,lgw,Year 1, spring 18, Thursday,11847,16.7
frame,lgw,Year 1, spring 18, Thursday,11848,16.6
frame,lgw,Year 1, spring 18, Thursday,11849,16.7
frame,lgw,Year 1, spring 18, Thursday,11850,16.7
frame,lgw,Year 1, spring 18, Thursday,11851,16.7
frame,lgw,Year 1, spring 18, Thursday,11852,16.7
frame,lgw,Year 1, spring 18, Thursday,11853,17.2
frame,lgw,Year 1, spring 18, Thursday,11854,16.6
frame,lgw,Year 1, spring 18, Thursday,11855,16.3
frame,lgw,Year 1, spring 18, Thursday,11856,16.8
frame,lgw,Year 1, spring 18, Thursday,11857,16.5
frame,lgw,Year 1, spring 18, Thursday,11858,90.8
frame,lgw,Year 1, spring 18, Thursday,11859,0.3
frame,lgw,Year 1, spring 18, Thursday,11860,0.3
frame,lgw,Year 1, spring 18, Thursday,11861,0.3
frame,lgw,Year 1, spring 18, Thursday,11862,0.4
frame,lgw,Year 1, spring 18, Thursday,11863,26.0
frame,lgw,Year 1, spring 18, Thursday,11864,0.4
frame,lgw,Year 1, spring 18, Thursday,11865,21.6
frame,lgw,Year 1, spring 18, Thursday,11866,22.0
frame,lgw,Year 1, spring 18, Thursday,11867,21.5
frame,lgw,Year 1, spring 18, Thursday,11868,1.0
frame,lgw,Year 1, spring 18, Thursday,11869,22.6
frame,lgw,Year 1, spring 18, Thursday,11870,22.0
frame,lgw,Year 1, spring 18, Thursday,11871,21.8
frame,lgw,Year 1, spring 18, Thursday,11872,0.3
frame,lgw,Year 1, spring 18, Thursday,11873,21.6
frame,lgw,Year 1, spring 18, Thursday,11874,21.8
frame,lgw,Year 1, spring 18, Thursday,11875,27.5
frame,lgw,Year 1, spring 18, Thursday,11876,0.8
frame,lgw,Year 1, spring 18, Thursday,11877,58.0
frame,lgw,Year 1, spring 18, Thursday,11878,0.3
frame,lgw,Year 1, spring 18, Thursday,11879,0.4
frame,lgw,Year 1, spring 18, Thursday,11880,22.8
frame,lgw,Year 1, spring 18, Thursday,11881,0.4
frame,lgw,Year 1, spring 18, Thursday,11882,21.9
frame,lgw,Year 1, spring 18, Thursday,11883,21.7
frame,lgw,Year 1, spring 18, Thursday,11884,21.9
frame,lgw,Year 1, spring 18, Thursday,11885,0.4
frame,lgw,Year 1, spring 18, Thursday,11886,21.3
frame,lgw,Year 1, spring 18, Thursday,11887,21.7
frame,lgw,Year 1, spring 18, Thursday,11888,22.1
frame,lgw,Year 1, spring 18, Thursday,11889,0.5
frame,lgw,Year 1, spring 18, Thursday,11890,21.4
frame,lgw,Year 1, spring 18, Thursday,11891,21.3
frame,lgw,Year 1, spring 18, Thursday,11892,21.1
frame,lgw,Year 1, spring 18, Thursday,11893,0.3
frame,lgw,Year 1, spring 18, Thursday,11894,21.7
frame,lgw,Year 1, spring 18, Thursday,11895,21.6
frame,lgw,Year 1, spring 18, Thursday,11896,21.7
frame,lgw,Year 1, spring 18, Thursday,11897,21.8
frame,lgw,Year 1, spring 18, Thursday,11898,0.7
frame,lgw,Year 1, spring 18, Thursday,11899,21.3
frame,lgw,Year 1, spring 18, Thursday,11900,21.3
frame,lgw,Year 1, spring 18, Thursday,11901,21.6
frame,lgw,Year 1, spring 18, Thursday,11902,0.3
frame,lgw,Year 1, spring 18, Thursday,11903,21.4
frame,lgw,Year 1, spring 18, Thursday,11904,22.1
frame,lgw,Year 1, spring 18, Thursday,11905,21.5
frame,lgw,Year 1, spring 18, Thursday,11906,0.4
frame,lgw,Year 1, spring 18, Thursday,11907,21.4
frame,lgw,Year 1, spring 18, Thursday,11908,22.3
frame,lgw,Year 1, spring 18, Thursday,11909,21.7
frame,lgw,Year 1, spring 18, Thursday,11910,0.3
frame,lgw,Year 1, spring 18, Thursday,11911,21.2
frame,lgw,Year 1, spring 18, Thursday,11912,21.5
frame,lgw,Year 1, spring 18, Thursday,11913,21.7
frame,lgw,Year 1, spring 18, Thursday,11914,21.6
frame,lgw,Year 1, spring 18, Thursday,11915,0.3
frame,lgw,Year 1, spring 18, Thursday,11916,21.3
frame,lgw,Year 1, spring 18, Thursday,11917,21.5
frame,lgw,Year 1, spring 18, Thursday,11918,21.8
frame,lgw,Year 1, spring 18, Thursday,11919,0.5
frame,lgw,Year 1, spring 18, Thursday,11920,21.5
frame,lgw,Year 1, spring 18, Thursday,11921,21.6
frame,lgw,Year 1, spring 18, Thursday,11922,21.6
frame,lgw,Year 1, spring 18, Thursday,11923,21.8
frame,lgw,Year 1, spring 18, Thursday,11924,0.5
frame,lgw,Year 1, spring 18, Thursday,11925,21.5
frame,lgw,Year 1, spring 18, Thursday,11926,21.6
frame,lgw,Year 1, spring 18, Thursday,11927,21.5
frame,lgw,Year 1, spring 18, Thursday,11928,0.5
frame,lgw,Year 1, spring 18, Thursday,11929,21.4
frame,lgw,Year 1, spring 18, Thursday,11930,21.4
frame,lgw,Year 1, spring 18, Thursday,11931,21.7
frame,lgw,Year 1, spring 18, Thursday,11932,0.8
frame,lgw,Year 1, spring 18, Thursday,11933,21.7
frame,lgw,Year 1, spring 18, Thursday,11934,22.7
frame,lgw,Year 1, spring 18, Thursday,11935,21.3
frame,lgw,Year 1, spring 18, Thursday,11936,0.3
frame,lgw,Year 1, spring 18, Thursday,11937,21.9
frame,lgw,Year 1, spring 18, Thursday,11938,21.6
frame,lgw,Year 1, spring 18, Thursday,11939,21.5
frame,lgw,Year 1, spring 18, Thursday,11940,0.3
frame,lgw,Year 1, spring 18, Thursday,11941,21.5
frame,lgw,Year 1, spring 18, Thursday,11942,22.0
frame,lgw,Year 1, spring 18, Thursday,11943,22.0
frame,lgw,Year 1, spring 18, Thursday,11944,21.7
frame,lgw,Year 1, spring 18, Thursday,11945,0.2
frame,lgw,Year 1, spring 18, Thursday,11946,22.0
frame,lgw,Year 1, spring 18, Thursday,11947,22.2
frame,lgw,Year 1, spring 18, Thursday,11948,21.7
frame,lgw,Year 1, spring 18, Thursday,11949,0.4
frame,lgw,Year 1, spring 18, Thursday,11950,21.2
frame,lgw,Year 1, spring 18, Thursday,11951,22.2
frame,lgw,Year 1, spring 18, Thursday,11952,21.5
frame,lgw,Year 1, spring 18, Thursday,11953,0.4
frame,lgw,Year 1, spring 18, Thursday,11954,21.0
frame,lgw,Year 1, spring 18, Thursday,11955,21.5
frame,lgw,Year 1, spring 18, Thursday,11956,22.3
frame,lgw,Year 1, spring 18, Thursday,11957,0.3
frame,lgw,Year 1, spring 18, Thursday,11958,21.1
frame,lgw,Year 1, spring 18, Thursday,11959,21.7
frame,lgw,Year 1, spring 18, Thursday,11960,21.3
frame,lgw,Year 1, spring 18, Thursday,11961,21.4
frame,lgw,Year 1, spring 18, Thursday,11962,0.3
frame,lgw,Year 1, spring 18, Thursday,11963,21.3
frame,lgw,Year 1, spring 18, Thursday,11964,22.0
frame,lgw,Year 1, spring 18, Thursday,11965,21.4
frame,lgw,Year 1, spring 18, Thursday,11966,0.4
frame,lgw,Year 1, spring 18, Thursday,11967,21.4
frame,lgw,Year 1, spring 18, Thursday,11968,22.0
frame,lgw,Year 1, spring 18, Thursday,11969,21.4
frame,lgw,Year 1, spring 18, Thursday,11970,0.2
frame,lgw,Year 1, spring 18, Thursday,11971,21.2
frame,lgw,Year 1, spring 18, Thursday,11972,21.8
frame,lgw,Year 1, spring 18, Thursday,11973,21.7
frame,lgw,Year 1, spring 18, Thursday,11974,21.8
frame,lgw,Year 1, spring 18, Thursday,11975,0.6
frame,lgw,Year 1, spring 18, Thursday,11976,22.1
frame,lgw,Year 1, spring 18, Thursday,11977,21.6
frame,lgw,Year 1, spring 18, Thursday,11978,22.2
frame,lgw,Year 1, spring 18, Thursday,11979,0.5
frame,lgw,Year 1, spring 18, Thursday,11980,22.0
frame,lgw,Year 1, spring 18, Thursday,11981,21.3
frame,lgw,Year 1, spring 18, Thursday,11982,21.4
frame,lgw,Year 1, spring 18, Thursday,11983,0.5
frame,lgw,Year 1, spring 18, Thursday,11984,22.3
frame,lgw,Year 1, spring 18, Thursday,11985,21.9
frame,lgw,Year 1, spring 18, Thursday,11986,21.8
frame,lgw,Year 1, spring 18, Thursday,11987,0.4
frame,lgw,Year 1, spring 18, Thursday,11988,21.5
frame,lgw,Year 1, spring 18, Thursday,11989,21.5
frame,lgw,Year 1, spring 18, Thursday,11990,21.3
frame,lgw,Year 1, spring 18, Thursday,11991,21.4
frame,lgw,Year 1, spring 18, Thursday,11992,0.2
frame,lgw,Year 1, spring 18, Thursday,11993,21.9
frame,lgw,Year 1, spring 18, Thursday,11994,21.8
frame,lgw,Year 1, spring 18, Thursday,11995,21.1
frame,lgw,Year 1, spring 18, Thursday,11996,0.3
frame,lgw,Year 1, spring 18, Thursday,11997,21.5
frame,lgw,Year 1, spring 18, Thursday,11998,21.7
frame,lgw,Year 1, spring 18, Thursday,11999,21.4
switch,lgw,Year 1, spring 18, Thursday,640,22.4
switch,lgw,Year 1, spring 18, Thursday,650,22.6
switch,lgw,Year 1, spring 18, Thursday,700,22.8
switch,lgw,Year 1, spring 18, Thursday,710,21.3
switchdetail,lgw,Year 1, spring 18, Thursday,630,0,0.0
switchdetail,lgw,Year 1, spring 18, Thursday,640,0,0.0
switchdetail,lgw,Year 1, spring 18, Thursday,650,0,0.0
switchdetail,lgw,Year 1, spring 18, Thursday,700,0,0.0
lag,lgw,Year 1, spring 18, Thursday,13373,58.6
lag,lgw,Year 1, spring 18, Thursday,13378,63.0
lag,lgw,Year 1, spring 18, Thursday,13379,51.7
lag,lgw,Year 1, spring 18, Thursday,13686,90.7
lag,lgw,Year 1, spring 18, Thursday,13703,51.9
lag,lgw,Year 1, spring 18, Thursday,14870,67.6
lag,lgw,Year 1, spring 18, Thursday,15598,68.8
lag,lgw,Year 1, spring 18, Thursday,16805,57.3
frame,lgw,Year 1, spring 18, Thursday,16096,16.9
frame,lgw,Year 1, spring 18, Thursday,16097,16.5
frame,lgw,Year 1, spring 18, Thursday,16098,16.6
frame,lgw,Year 1, spring 18, Thursday,16099,16.7
frame,lgw,Year 1, spring 18, Thursday,16100,16.6
frame,lgw,Year 1, spring 18, Thursday,16101,16.6
frame,lgw,Year 1, spring 18, Thursday,16102,16.7
frame,lgw,Year 1, spring 18, Thursday,16103,16.7
frame,lgw,Year 1, spring 18, Thursday,16104,16.6
frame,lgw,Year 1, spring 18, Thursday,16105,16.7
frame,lgw,Year 1, spring 18, Thursday,16106,16.6
frame,lgw,Year 1, spring 18, Thursday,16107,16.7
frame,lgw,Year 1, spring 18, Thursday,16108,16.6
frame,lgw,Year 1, spring 18, Thursday,16109,16.7
frame,lgw,Year 1, spring 18, Thursday,16110,16.7
frame,lgw,Year 1, spring 18, Thursday,16111,16.8
frame,lgw,Year 1, spring 18, Thursday,16112,16.6
frame,lgw,Year 1, spring 18, Thursday,16113,17.1
frame,lgw,Year 1, spring 18, Thursday,16114,16.2
frame,lgw,Year 1, spring 18, Thursday,16115,16.6
frame,lgw,Year 1, spring 18, Thursday,16116,16.7
frame,lgw,Year 1, spring 18, Thursday,16117,16.8
frame,lgw,Year 1, spring 18, Thursday,16118,16.9
frame,lgw,Year 1, spring 18, Thursday,16119,16.4
frame,lgw,Year 1, spring 18, Thursday,16120,16.6
frame,lgw,Year 1, spring 18, Thursday,16121,16.9
frame,lgw,Year 1, spring 18, Thursday,16122,17.5
frame,lgw,Year 1, spring 18, Thursday,16123,15.5
frame,lgw,Year 1, spring 18, Thursday,16124,16.7
frame,lgw,Year 1, spring 18, Thursday,16125,16.7
frame,lgw,Year 1, spring 18, Thursday,16126,16.6
frame,lgw,Year 1, spring 18, Thursday,16127,16.8
frame,lgw,Year 1, spring 18, Thursday,16128,16.5
frame,lgw,Year 1, spring 18, Thursday,16129,16.6
frame,lgw,Year 1, spring 18, Thursday,16130,17.0
frame,lgw,Year 1, spring 18, Thursday,16131,16.4
frame,lgw,Year 1, spring 18, Thursday,16132,16.6
frame,lgw,Year 1, spring 18, Thursday,16133,16.6
frame,lgw,Year 1, spring 18, Thursday,16134,16.7
frame,lgw,Year 1, spring 18, Thursday,16135,16.7
frame,lgw,Year 1, spring 18, Thursday,16136,16.7
frame,lgw,Year 1, spring 18, Thursday,16137,16.8
frame,lgw,Year 1, spring 18, Thursday,16138,16.7
frame,lgw,Year 1, spring 18, Thursday,16139,16.6
frame,lgw,Year 1, spring 18, Thursday,16140,16.6
frame,lgw,Year 1, spring 18, Thursday,16141,16.7
frame,lgw,Year 1, spring 18, Thursday,16142,16.8
frame,lgw,Year 1, spring 18, Thursday,16143,16.7
frame,lgw,Year 1, spring 18, Thursday,16144,16.7
frame,lgw,Year 1, spring 18, Thursday,16145,16.6
frame,lgw,Year 1, spring 18, Thursday,16146,16.7
frame,lgw,Year 1, spring 18, Thursday,16147,16.7
frame,lgw,Year 1, spring 18, Thursday,16148,16.7
frame,lgw,Year 1, spring 18, Thursday,16149,16.7
frame,lgw,Year 1, spring 18, Thursday,16150,16.6
frame,lgw,Year 1, spring 18, Thursday,16151,16.6
frame,lgw,Year 1, spring 18, Thursday,16152,16.7
frame,lgw,Year 1, spring 18, Thursday,16153,16.7
frame,lgw,Year 1, spring 18, Thursday,16154,16.6
frame,lgw,Year 1, spring 18, Thursday,16155,16.7
frame,lgw,Year 1, spring 18, Thursday,16156,17.5
frame,lgw,Year 1, spring 18, Thursday,16157,16.4
frame,lgw,Year 1, spring 18, Thursday,16158,16.3
frame,lgw,Year 1, spring 18, Thursday,16159,16.7
frame,lgw,Year 1, spring 18, Thursday,16160,16.6
frame,lgw,Year 1, spring 18, Thursday,16161,16.9
frame,lgw,Year 1, spring 18, Thursday,16162,16.6
frame,lgw,Year 1, spring 18, Thursday,16163,17.0
frame,lgw,Year 1, spring 18, Thursday,16164,16.4
frame,lgw,Year 1, spring 18, Thursday,16165,16.6
frame,lgw,Year 1, spring 18, Thursday,16166,16.7
frame,lgw,Year 1, spring 18, Thursday,16167,16.6
frame,lgw,Year 1, spring 18, Thursday,16168,16.6
frame,lgw,Year 1, spring 18, Thursday,16169,16.8
frame,lgw,Year 1, spring 18, Thursday,16170,16.8
frame,lgw,Year 1, spring 18, Thursday,16171,16.4
frame,lgw,Year 1, spring 18, Thursday,16172,16.7
frame,lgw,Year 1, spring 18, Thursday,16173,16.8
frame,lgw,Year 1, spring 18, Thursday,16174,16.4
frame,lgw,Year 1, spring 18, Thursday,16175,16.7
frame,lgw,Year 1, spring 18, Thursday,16176,16.5
frame,lgw,Year 1, spring 18, Thursday,16177,17.0
frame,lgw,Year 1, spring 18, Thursday,16178,16.9
frame,lgw,Year 1, spring 18, Thursday,16179,16.5
frame,lgw,Year 1, spring 18, Thursday,16180,16.4
frame,lgw,Year 1, spring 18, Thursday,16181,16.6
frame,lgw,Year 1, spring 18, Thursday,16182,16.7
frame,lgw,Year 1, spring 18, Thursday,16183,17.2
frame,lgw,Year 1, spring 18, Thursday,16184,16.1
frame,lgw,Year 1, spring 18, Thursday,16185,16.8
frame,lgw,Year 1, spring 18, Thursday,16186,16.6
frame,lgw,Year 1, spring 18, Thursday,16187,17.0
frame,lgw,Year 1, spring 18, Thursday,16188,17.0
frame,lgw,Year 1, spring 18, Thursday,16189,16.7
frame,lgw,Year 1, spring 18, Thursday,16190,17.0
frame,lgw,Year 1, spring 18, Thursday,16191,16.3
frame,lgw,Year 1, spring 18, Thursday,16192,17.0
frame,lgw,Year 1, spring 18, Thursday,16193,16.2
frame,lgw,Year 1, spring 18, Thursday,16194,16.8
frame,lgw,Year 1, spring 18, Thursday,16195,16.1
frame,lgw,Year 1, spring 18, Thursday,16196,16.7
frame,lgw,Year 1, spring 18, Thursday,16197,16.6
frame,lgw,Year 1, spring 18, Thursday,16198,16.8
frame,lgw,Year 1, spring 18, Thursday,16199,16.8
frame,lgw,Year 1, spring 18, Thursday,16200,16.6
frame,lgw,Year 1, spring 18, Thursday,16201,16.6
frame,lgw,Year 1, spring 18, Thursday,16202,16.8
frame,lgw,Year 1, spring 18, Thursday,16203,16.6
frame,lgw,Year 1, spring 18, Thursday,16204,17.0
frame,lgw,Year 1, spring 18, Thursday,16205,16.3
frame,lgw,Year 1, spring 18, Thursday,16206,16.8
